Date,Channel,Sessions,Transactions,Conversion Rate,AOV,Revenue,CPA,Cost,Month,day,Quarters,Day,Week,Year,BiWeek,Holiday
3/1/2017,Channel D,7681,999,0.13006119,64.95,64885,14,9084,3,,Q1,2,9,2017,bw5,na
3/2/2017,Channel D,7544,999,0.132423118,65.68,65614,11,7218,3,,Q1,3,9,2017,bw5,na
3/2/2017,Channel C,4842,647,0.13362247,60.54,39169,10,3917,3,,Q1,3,9,2017,bw5,na
3/2/2017,Channel B,2094,230,0.109837631,81.8,18814,30,5644,3,,Q1,3,9,2017,bw5,na
3/2/2017,Channel A,3553,804,0.226287644,63.02,50668,3,1520,3,,Q1,3,9,2017,bw5,na
3/3/2017,Channel B,1901,204,0.107311941,80.87,16497,30,4949,3,,Q1,4,9,2017,bw5,na
3/3/2017,Channel C,2008,317,0.157868526,61.65,19543,7,1368,3,,Q1,4,9,2017,bw5,na
3/3/2017,Channel A,3043,708,0.232665133,63.53,44979,5,2249,3,,Q1,4,9,2017,bw5,na
3/3/2017,Channel D,6763,868,0.128345409,65.79,57106,20,11421,3,,Q1,4,9,2017,bw5,na
3/4/2017,Channel D,3917,374,0.095481236,63.77,23850,16,3816,3,,Q1,5,9,2017,bw5,na
3/4/2017,Channel C,3423,308,0.08997955,63.22,19472,5,974,3,,Q1,5,9,2017,bw5,na
3/4/2017,Channel B,1223,108,0.088307441,82.89,8952,17,1522,3,,Q1,5,9,2017,bw5,na
3/4/2017,Channel A,1860,363,0.19516129,60.82,22078,10,2208,3,,Q1,5,9,2017,bw5,na
3/5/2017,Channel A,2001,426,0.212893553,60.52,25782,4,1031,3,,Q1,6,9,2017,bw5,na
3/5/2017,Channel D,3847,425,0.110475695,61.35,26074,18,4693,3,,Q1,6,9,2017,bw5,na
3/5/2017,Channel C,1518,232,0.152832675,59.5,13804,8,1104,3,,Q1,6,9,2017,bw5,na
3/5/2017,Channel B,1185,103,0.086919831,82.38,8485,20,1697,3,,Q1,6,9,2017,bw5,na
3/6/2017,Channel A,3834,977,0.254825248,61.11,59704,3,1791,3,,Q1,0,10,2017,bw5,na
3/6/2017,Channel B,1962,214,0.109072375,79,16906,30,5072,3,,Q1,0,10,2017,bw5,na
3/6/2017,Channel D,7717,1097,0.142153687,63.42,69572,15,10436,3,,Q1,0,10,2017,bw5,na
3/6/2017,Channel C,4440,568,0.127927928,57.59,32711,7,2290,3,,Q1,0,10,2017,bw5,na
3/7/2017,Channel D,7964,1129,0.141762933,63.85,72087,20,14417,3,,Q1,1,10,2017,bw5,na
3/7/2017,Channel C,2345,380,0.162046908,58.97,22409,10,2241,3,,Q1,1,10,2017,bw5,na
3/7/2017,Channel B,2114,253,0.119678335,79.72,20169,29,5849,3,,Q1,1,10,2017,bw5,na
3/7/2017,Channel A,3815,926,0.242726081,61.2,56671,7,3967,3,,Q1,1,10,2017,bw5,na
3/8/2017,Channel D,8469,1249,0.147479041,64.75,80873,19,15366,3,,Q1,2,10,2017,bw5,na
3/8/2017,Channel C,4100,504,0.122926829,61.09,30789,5,1539,3,,Q1,2,10,2017,bw5,na
3/8/2017,Channel B,2242,260,0.115967886,82,21320,18,3838,3,,Q1,2,10,2017,bw5,na
3/8/2017,Channel A,4032,962,0.23859127,63.83,61404,7,4298,3,,Q1,2,10,2017,bw5,na
3/9/2017,Channel B,2047,252,0.123106986,81,20412,16,3266,3,,Q1,3,10,2017,bw5,na
3/9/2017,Channel D,7383,1030,0.139509684,66.03,68011,11,7481,3,,Q1,3,10,2017,bw5,na
3/9/2017,Channel C,3921,539,0.137464932,60.82,32782,9,2950,3,,Q1,3,10,2017,bw5,na
3/9/2017,Channel A,3755,829,0.220772304,62.64,51929,6,3116,3,,Q1,3,10,2017,bw5,na
3/10/2017,Channel C,2021,324,0.160316675,61.31,19864,7,1391,3,,Q1,4,10,2017,bw5,na
3/10/2017,Channel A,3156,717,0.227186312,63.5,45530,7,3187,3,,Q1,4,10,2017,bw5,na
3/10/2017,Channel B,1802,203,0.112652608,81.7,16585,15,2488,3,,Q1,4,10,2017,bw5,na
3/10/2017,Channel D,6601,897,0.135888502,65.09,58386,13,7590,3,,Q1,4,10,2017,bw5,na
3/11/2017,Channel C,3072,277,0.090169271,61.83,17127,9,1541,3,,Q1,5,10,2017,bw5,na
3/11/2017,Channel B,1080,103,0.09537037,85.68,8825,34,3001,3,,Q1,5,10,2017,bw5,na
3/11/2017,Channel A,1816,355,0.195484581,61.37,21786,9,1961,3,,Q1,5,10,2017,bw5,na
3/11/2017,Channel D,3730,359,0.096246649,63.75,22886,19,4348,3,,Q1,5,10,2017,bw5,na
3/12/2017,Channel A,1835,387,0.210899183,58.48,22632,6,1358,3,,Q1,6,10,2017,bw5,na
3/12/2017,Channel B,1009,92,0.091179386,78.02,7178,25,1794,3,,Q1,6,10,2017,bw5,na
3/12/2017,Channel C,1242,192,0.154589372,60.91,11695,8,936,3,,Q1,6,10,2017,bw5,na
3/12/2017,Channel D,3440,375,0.109011628,62.91,23591,12,2831,3,,Q1,6,10,2017,bw5,na
3/13/2017,Channel D,6761,919,0.135926638,62.73,57649,20,11530,3,,Q1,0,11,2017,bw6,na
3/13/2017,Channel C,5084,561,0.110346184,55.39,31074,9,2797,3,,Q1,0,11,2017,bw6,na
3/13/2017,Channel B,1748,210,0.1201373,80.61,16928,18,3047,3,,Q1,0,11,2017,bw6,na
3/13/2017,Channel A,3376,832,0.246445498,59.33,49363,8,3949,3,,Q1,0,11,2017,bw6,na
3/14/2017,Channel D,6401,912,0.142477738,64.31,58651,20,11730,3,,Q1,1,11,2017,bw6,na
3/14/2017,Channel C,1980,306,0.154545455,57.13,17482,5,874,3,,Q1,1,11,2017,bw6,na
3/14/2017,Channel B,1948,196,0.100616016,82,16072,17,2732,3,,Q1,1,11,2017,bw6,na
3/14/2017,Channel A,3261,762,0.233670653,58.79,44798,4,1792,3,,Q1,1,11,2017,bw6,na
3/15/2017,Channel D,7022,972,0.138422102,63.83,62043,20,12409,3,,Q1,2,11,2017,bw6,na
3/15/2017,Channel C,3996,508,0.127127127,57.72,29322,5,1466,3,,Q1,2,11,2017,bw6,na
3/15/2017,Channel B,2257,267,0.118298626,82.2,21947,33,7243,3,,Q1,2,11,2017,bw6,na
3/15/2017,Channel A,3679,856,0.232671922,60.06,51411,6,3085,3,,Q1,2,11,2017,bw6,na
3/16/2017,Channel B,1938,223,0.115067079,82.98,18505,22,4071,3,,Q1,3,11,2017,bw6,na
3/16/2017,Channel C,4498,475,0.10560249,57.3,27218,10,2722,3,,Q1,3,11,2017,bw6,na
3/16/2017,Channel A,3477,835,0.240149554,62.82,52455,5,2623,3,,Q1,3,11,2017,bw6,na
3/16/2017,Channel D,7355,967,0.131475187,65.03,62884,19,11948,3,,Q1,3,11,2017,bw6,na
3/17/2017,Channel D,6428,816,0.126944617,64.53,52656,19,10005,3,,Q1,4,11,2017,bw6,na
3/17/2017,Channel C,8226,480,0.058351568,61.66,29597,11,3256,3,,Q1,4,11,2017,bw6,na
3/17/2017,Channel B,1587,185,0.116572149,81.13,15009,32,4803,3,,Q1,4,11,2017,bw6,na
3/17/2017,Channel A,2875,712,0.247652174,62.25,44322,4,1773,3,,Q1,4,11,2017,bw6,na
3/18/2017,Channel A,1689,350,0.207223209,61.94,21679,8,1734,3,,Q1,5,11,2017,bw6,na
3/18/2017,Channel C,3336,279,0.083633094,57.76,16115,7,1128,3,,Q1,5,11,2017,bw6,na
3/18/2017,Channel B,1109,92,0.082957619,76.67,7054,32,2257,3,,Q1,5,11,2017,bw6,na
3/18/2017,Channel D,3601,365,0.101360733,63.05,23013,11,2531,3,,Q1,5,11,2017,bw6,na
3/19/2017,Channel D,3780,414,0.10952381,61.06,25279,13,3286,3,,Q1,6,11,2017,bw6,na
3/19/2017,Channel C,1701,213,0.125220459,58.58,12478,10,1248,3,,Q1,6,11,2017,bw6,na
3/19/2017,Channel B,1046,100,0.095602294,76.88,7688,32,2460,3,,Q1,6,11,2017,bw6,na
3/19/2017,Channel A,1981,474,0.239273094,56.65,26852,10,2685,3,,Q1,6,11,2017,bw6,na
3/20/2017,Channel C,4721,550,0.116500741,55.89,30740,10,3074,3,,Q1,0,12,2017,bw6,na
3/20/2017,Channel A,3812,945,0.247901364,60.26,56946,9,5125,3,,Q1,0,12,2017,bw6,na
3/20/2017,Channel D,7546,1015,0.134508349,62.57,63509,20,12702,3,,Q1,0,12,2017,bw6,na
3/20/2017,Channel B,1798,242,0.134593993,79.54,19249,19,3657,3,,Q1,0,12,2017,bw6,na
3/21/2017,Channel B,2053,252,0.122747199,78.55,19795,27,5345,3,,Q1,1,12,2017,bw6,na
3/21/2017,Channel C,2031,332,0.163466273,59,19588,9,1763,3,,Q1,1,12,2017,bw6,na
3/21/2017,Channel A,3599,846,0.235065296,60.76,51403,3,1542,3,,Q1,1,12,2017,bw6,na
3/21/2017,Channel D,7383,1004,0.135988081,63.89,64146,11,7056,3,,Q1,1,12,2017,bw6,na
3/22/2017,Channel D,7388,974,0.131835409,63.99,62326,11,6856,3,,Q1,2,12,2017,bw6,na
3/22/2017,Channel C,4077,493,0.120922247,55.95,27583,7,1931,3,,Q1,2,12,2017,bw6,na
3/22/2017,Channel B,1934,251,0.129782834,82.04,20592,23,4736,3,,Q1,2,12,2017,bw6,na
3/22/2017,Channel A,3597,900,0.250208507,60.44,54396,8,4352,3,,Q1,2,12,2017,bw6,na
3/23/2017,Channel B,1880,227,0.120744681,81.55,18512,32,5924,3,,Q1,3,12,2017,bw6,na
3/23/2017,Channel C,4205,543,0.129131986,60.75,32987,8,2639,3,,Q1,3,12,2017,bw6,na
3/23/2017,Channel A,3368,775,0.230106888,62.97,48802,10,4880,3,,Q1,3,12,2017,bw6,na
3/23/2017,Channel D,7276,971,0.133452446,64.67,62795,13,8163,3,,Q1,3,12,2017,bw6,na
3/24/2017,Channel D,6563,808,0.123114429,65.57,52981,17,9007,3,,Q1,4,12,2017,bw6,na
3/24/2017,Channel C,2143,287,0.133924405,61.85,17751,7,1243,3,,Q1,4,12,2017,bw6,na
3/24/2017,Channel B,1678,183,0.109058403,88.16,16133,28,4517,3,,Q1,4,12,2017,bw6,na
3/24/2017,Channel A,2882,663,0.230048577,63.98,42419,9,3818,3,,Q1,4,12,2017,bw6,na
3/25/2017,Channel D,3918,354,0.090352221,62.61,22164,18,3990,3,,Q1,5,12,2017,bw6,na
3/25/2017,Channel C,2903,273,0.094040648,59.62,16276,5,814,3,,Q1,5,12,2017,bw6,na
3/25/2017,Channel B,1083,103,0.095106187,84.11,8663,25,2166,3,,Q1,5,12,2017,bw6,na
3/25/2017,Channel A,1648,316,0.191747573,61.39,19399,8,1552,3,,Q1,5,12,2017,bw6,na
3/26/2017,Channel A,1926,405,0.210280374,58.99,23891,5,1195,3,,Q1,6,12,2017,bw6,na
3/26/2017,Channel B,1004,100,0.099601594,78.49,7849,17,1334,3,,Q1,6,12,2017,bw6,na
3/26/2017,Channel C,1310,177,0.135114504,60.03,10625,7,744,3,,Q1,6,12,2017,bw6,na
3/26/2017,Channel D,3915,421,0.107535121,62.32,26237,18,4723,3,,Q1,6,12,2017,bw6,na
3/27/2017,Channel D,7593,1032,0.135914658,63.35,65377,12,7845,3,,Q1,0,13,2017,bw7,na
3/27/2017,Channel C,4764,530,0.11125105,53.28,28238,9,2541,3,,Q1,0,13,2017,bw7,na
3/27/2017,Channel B,1788,206,0.115212528,79.95,16470,27,4447,3,,Q1,0,13,2017,bw7,na
3/27/2017,Channel A,3710,908,0.244743935,60,54480,4,2179,3,,Q1,0,13,2017,bw7,na
3/28/2017,Channel D,7441,985,0.132374681,63.16,62213,12,7466,3,,Q1,1,13,2017,bw7,na
3/28/2017,Channel C,2891,531,0.183673469,56.93,30230,12,3628,3,,Q1,1,13,2017,bw7,na
3/28/2017,Channel B,1951,240,0.123013839,80.08,19219,20,3844,3,,Q1,1,13,2017,bw7,na
3/28/2017,Channel A,3764,944,0.250797024,60.8,57395,10,5740,3,,Q1,1,13,2017,bw7,na
3/29/2017,Channel D,7447,999,0.134147979,65.23,65165,18,11730,3,,Q1,2,13,2017,bw7,na
3/29/2017,Channel C,3954,513,0.129742033,56.33,28897,12,3468,3,,Q1,2,13,2017,bw7,na
3/29/2017,Channel B,2340,280,0.11965812,83.33,23332,35,8166,3,,Q1,2,13,2017,bw7,na
3/29/2017,Channel A,3650,878,0.240547945,62.03,54462,8,4357,3,,Q1,2,13,2017,bw7,na
3/30/2017,Channel A,3568,862,0.241591928,62.47,53849,6,3231,3,,Q1,3,13,2017,bw7,na
3/30/2017,Channel D,7363,929,0.126171398,64.8,60199,19,11438,3,,Q1,3,13,2017,bw7,na
3/30/2017,Channel C,5219,612,0.117263844,59.71,36543,10,3654,3,,Q1,3,13,2017,bw7,na
3/30/2017,Channel B,2524,283,0.112123613,79.75,22569,25,5642,3,,Q1,3,13,2017,bw7,na
3/31/2017,Channel A,3170,754,0.23785489,63.59,47947,7,3356,3,,Q1,4,13,2017,bw7,na
3/31/2017,Channel C,2057,330,0.160427807,60.78,20057,7,1404,3,,Q1,4,13,2017,bw7,na
3/31/2017,Channel B,1904,219,0.115021008,82.22,18006,22,3961,3,,Q1,4,13,2017,bw7,na
3/31/2017,Channel D,6796,829,0.12198352,66.17,54855,10,5485,3,,Q1,4,13,2017,bw7,na
4/1/2017,Channel D,3752,373,0.099413646,65.65,24487,16,3918,4,,Q2,5,13,2017,bw7,na
4/1/2017,Channel C,2496,288,0.115384615,57.7,16618,12,1994,4,,Q2,5,13,2017,bw7,na
4/1/2017,Channel B,1077,97,0.090064995,81.79,7934,28,2221,4,,Q2,5,13,2017,bw7,na
4/1/2017,Channel A,1621,344,0.212214682,62.28,21424,7,1500,4,,Q2,5,13,2017,bw7,na
4/2/2017,Channel B,1027,98,0.095423564,75.86,7434,15,1115,4,,Q2,6,13,2017,bw7,na
4/2/2017,Channel C,1224,235,0.191993464,58.09,13651,10,1365,4,,Q2,6,13,2017,bw7,na
4/2/2017,Channel A,1776,396,0.222972973,57.9,22928,6,1376,4,,Q2,6,13,2017,bw7,na
4/2/2017,Channel D,3528,399,0.113095238,64.4,25696,11,2827,4,,Q2,6,13,2017,bw7,na
4/3/2017,Channel D,7756,1068,0.137699845,62.62,66878,10,6688,4,,Q2,0,14,2017,bw7,na
4/3/2017,Channel C,4782,636,0.132998745,55.03,34999,5,1750,4,,Q2,0,14,2017,bw7,na
4/3/2017,Channel B,2688,274,0.101934524,72.07,19747,24,4739,4,,Q2,0,14,2017,bw7,na
4/3/2017,Channel A,3695,872,0.235994587,60.83,53044,7,3713,4,,Q2,0,14,2017,bw7,na
4/4/2017,Channel A,3951,777,0.196659074,61.84,48050,4,1922,4,,Q2,1,14,2017,bw7,na
4/4/2017,Channel D,8029,896,0.111595466,64.44,57738,12,6929,4,,Q2,1,14,2017,bw7,na
4/4/2017,Channel C,2416,375,0.155215232,60.13,22549,9,2029,4,,Q2,1,14,2017,bw7,na
4/4/2017,Channel B,2377,221,0.092974337,77.6,17150,16,2744,4,,Q2,1,14,2017,bw7,na
4/5/2017,Channel A,3609,725,0.200886672,61.08,44283,7,3100,4,,Q2,2,14,2017,bw7,na
4/5/2017,Channel B,2187,252,0.115226337,74.12,18678,28,5230,4,,Q2,2,14,2017,bw7,na
4/5/2017,Channel C,5331,503,0.09435378,57.59,28968,10,2897,4,,Q2,2,14,2017,bw7,na
4/5/2017,Channel D,7992,904,0.113113113,63.38,57296,17,9740,4,,Q2,2,14,2017,bw7,na
4/6/2017,Channel D,8120,1022,0.125862069,65.05,66481,17,11302,4,,Q2,3,14,2017,bw7,na
4/6/2017,Channel C,5000,594,0.1188,61.34,36436,5,1822,4,,Q2,3,14,2017,bw7,na
4/6/2017,Channel B,2064,287,0.139050388,74.49,21379,23,4917,4,,Q2,3,14,2017,bw7,na
4/6/2017,Channel A,3634,788,0.216840947,64.81,51070,10,5107,4,,Q2,3,14,2017,bw7,na
4/7/2017,Channel B,1967,261,0.132689375,79.22,20676,19,3929,4,,Q2,4,14,2017,bw7,na
4/7/2017,Channel C,3950,605,0.153164557,60.39,36536,12,4384,4,,Q2,4,14,2017,bw7,na
4/7/2017,Channel A,2904,641,0.220730028,61.59,39479,7,2764,4,,Q2,4,14,2017,bw7,na
4/7/2017,Channel D,7341,908,0.123688871,65.29,59283,17,10078,4,,Q2,4,14,2017,bw7,na
4/8/2017,Channel D,4466,404,0.090461263,63.41,25618,17,4355,4,,Q2,5,14,2017,bw7,na
4/8/2017,Channel C,3164,348,0.109987358,58.95,20515,8,1641,4,,Q2,5,14,2017,bw7,na
4/8/2017,Channel B,1306,151,0.115620214,75.97,11471,26,2983,4,,Q2,5,14,2017,bw7,na
4/8/2017,Channel A,1885,364,0.193103448,60.92,22175,8,1774,4,,Q2,5,14,2017,bw7,na
4/9/2017,Channel A,2124,441,0.207627119,58.37,25741,10,2574,4,,Q2,6,14,2017,bw7,na
4/9/2017,Channel D,4818,489,0.101494396,62.33,30479,10,3048,4,,Q2,6,14,2017,bw7,na
4/9/2017,Channel C,4036,539,0.133548067,57.79,31149,11,3426,4,,Q2,6,14,2017,bw7,na
4/9/2017,Channel B,1152,155,0.134548611,71.71,11115,33,3668,4,,Q2,6,14,2017,bw7,na
4/10/2017,Channel A,5921,995,0.168045938,59.38,59083,8,4727,4,,Q2,0,15,2017,bw8,na
4/10/2017,Channel B,2520,342,0.135714286,70.97,24272,23,5583,4,,Q2,0,15,2017,bw8,na
4/10/2017,Channel D,8712,1196,0.13728191,62.93,75264,19,14300,4,,Q2,0,15,2017,bw8,na
4/10/2017,Channel C,6518,964,0.147898128,55.9,53888,7,3772,4,,Q2,0,15,2017,bw8,na
4/11/2017,Channel D,9012,1209,0.134154461,61.15,73930,14,10350,4,,Q2,1,15,2017,bw8,na
4/11/2017,Channel C,6411,906,0.141319607,58.56,53055,5,2653,4,,Q2,1,15,2017,bw8,na
4/11/2017,Channel B,2315,304,0.131317495,70.59,21459,25,5365,4,,Q2,1,15,2017,bw8,na
4/11/2017,Channel A,5386,895,0.166171556,59.3,53074,10,5307,4,,Q2,1,15,2017,bw8,na
4/12/2017,Channel D,9486,1272,0.134092347,62.03,78902,12,9468,4,,Q2,2,15,2017,bw8,na
4/12/2017,Channel C,6358,838,0.131802454,56.23,47121,5,2356,4,,Q2,2,15,2017,bw8,na
4/12/2017,Channel B,2668,340,0.127436282,69.3,23562,20,4712,4,,Q2,2,15,2017,bw8,na
4/12/2017,Channel A,4685,966,0.206189968,60.84,58771,6,3526,4,,Q2,2,15,2017,bw8,na
4/13/2017,Channel D,9300,1202,0.129247312,64.46,77481,11,8523,4,,Q2,3,15,2017,bw8,na
4/13/2017,Channel C,5550,833,0.15009009,60.5,50396,6,3024,4,,Q2,3,15,2017,bw8,na
4/13/2017,Channel B,2442,294,0.12039312,72.47,21306,35,7457,4,,Q2,3,15,2017,bw8,na
4/13/2017,Channel A,3976,887,0.223088531,62.09,55074,4,2203,4,,Q2,3,15,2017,bw8,na
4/14/2017,Channel B,1793,241,0.134411601,73.79,17783,18,3201,4,,Q2,4,15,2017,bw8,na
4/14/2017,Channel A,3186,676,0.21217828,63.03,42608,8,3409,4,,Q2,4,15,2017,bw8,na
4/14/2017,Channel D,8328,1026,0.123198847,65.09,66782,20,13356,4,,Q2,4,15,2017,bw8,na
4/14/2017,Channel C,4277,605,0.14145429,64.98,39313,8,3145,4,,Q2,4,15,2017,bw8,na
4/15/2017,Channel D,5182,455,0.087803937,63.01,28670,14,4014,4,,Q2,5,15,2017,bw8,na
4/15/2017,Channel C,3000,279,0.093,65.01,18138,9,1632,4,,Q2,5,15,2017,bw8,na
4/15/2017,Channel B,1138,115,0.101054482,74.35,8550,34,2907,4,,Q2,5,15,2017,bw8,na
4/15/2017,Channel A,1836,338,0.184095861,62.26,21044,9,1894,4,,Q2,5,15,2017,bw8,na
4/16/2017,Channel D,3744,347,0.092681624,63.55,22052,15,3308,4,,Q2,6,15,2017,bw8,na
4/16/2017,Channel C,959,119,0.124087591,61.77,7351,10,735,4,,Q2,6,15,2017,bw8,na
4/16/2017,Channel B,906,96,0.105960265,80.47,7725,16,1236,4,,Q2,6,15,2017,bw8,na
4/16/2017,Channel A,1381,251,0.181752353,59.66,14975,6,898,4,,Q2,6,15,2017,bw8,na
4/17/2017,Channel B,2033,252,0.123954747,80.18,20205,18,3637,4,,Q2,0,16,2017,bw8,na
4/17/2017,Channel D,8100,1034,0.127654321,62.77,64904,12,7789,4,,Q2,0,16,2017,bw8,na
4/17/2017,Channel C,3795,388,0.102239789,58.56,22721,10,2272,4,,Q2,0,16,2017,bw8,na
4/17/2017,Channel A,3514,806,0.229368241,61.83,49835,10,4983,4,,Q2,0,16,2017,bw8,na
4/18/2017,Channel C,4623,528,0.114211551,62.04,32757,11,3603,4,,Q2,1,16,2017,bw8,na
4/18/2017,Channel B,2242,297,0.132471008,80.4,23879,22,5253,4,,Q2,1,16,2017,bw8,na
4/18/2017,Channel D,8437,1019,0.120777528,64.38,65603,10,6560,4,,Q2,1,16,2017,bw8,na
4/18/2017,Channel A,3674,837,0.227817093,62.76,52530,9,4728,4,,Q2,1,16,2017,bw8,na
4/19/2017,Channel C,4336,461,0.106319188,57.89,26687,6,1601,4,,Q2,2,16,2017,bw8,na
4/19/2017,Channel A,3639,921,0.253091509,60.83,56024,4,2241,4,,Q2,2,16,2017,bw8,na
4/19/2017,Channel B,2361,361,0.152901313,74.64,26945,24,6467,4,,Q2,2,16,2017,bw8,na
4/19/2017,Channel D,8974,1212,0.135056831,63.2,76598,18,13788,4,,Q2,2,16,2017,bw8,na
4/20/2017,Channel C,4176,575,0.137691571,60.59,34839,9,3136,4,,Q2,3,16,2017,bw8,na
4/20/2017,Channel B,2319,350,0.150927124,77.07,26974,26,7013,4,,Q2,3,16,2017,bw8,na
4/20/2017,Channel A,3649,902,0.247191011,60.63,54688,10,5469,4,,Q2,3,16,2017,bw8,na
4/20/2017,Channel D,8984,1163,0.12945236,63.72,74106,18,13339,4,,Q2,3,16,2017,bw8,na
4/21/2017,Channel A,3262,724,0.221949724,64.65,46807,3,1404,4,,Q2,4,16,2017,bw8,na
4/21/2017,Channel C,1954,290,0.148413511,66.21,19201,6,1152,4,,Q2,4,16,2017,bw8,na
4/21/2017,Channel B,2021,287,0.142008906,73.42,21072,21,4425,4,,Q2,4,16,2017,bw8,na
4/21/2017,Channel D,8668,1063,0.122634979,67.09,71317,17,12124,4,,Q2,4,16,2017,bw8,na
4/22/2017,Channel D,5136,429,0.083528037,64.81,27803,20,5561,4,,Q2,5,16,2017,bw8,na
4/22/2017,Channel C,2827,295,0.104350902,62.73,18505,11,2036,4,,Q2,5,16,2017,bw8,na
4/22/2017,Channel B,1159,140,0.120793788,78,10920,17,1856,4,,Q2,5,16,2017,bw8,na
4/22/2017,Channel A,1959,367,0.18734048,63.58,23334,10,2333,4,,Q2,5,16,2017,bw8,na
4/23/2017,Channel D,5070,499,0.098422091,62.45,31163,10,3116,4,,Q2,6,16,2017,bw8,na
4/23/2017,Channel C,1250,204,0.1632,60.68,12379,7,867,4,,Q2,6,16,2017,bw8,na
4/23/2017,Channel B,1202,139,0.115640599,69.52,9663,30,2899,4,,Q2,6,16,2017,bw8,na
4/23/2017,Channel A,2180,479,0.219724771,60.54,28999,4,1160,4,,Q2,6,16,2017,bw8,na
4/24/2017,Channel D,10202,1410,0.138208194,66.07,93159,13,12111,4,,Q2,0,17,2017,bw9,na
4/24/2017,Channel C,5195,623,0.119923003,60.08,37430,6,2246,4,,Q2,0,17,2017,bw9,na
4/24/2017,Channel B,2146,306,0.142590867,72.03,22041,17,3747,4,,Q2,0,17,2017,bw9,na
4/24/2017,Channel A,4774,1173,0.245705907,63.9,74955,4,2998,4,,Q2,0,17,2017,bw9,na
4/25/2017,Channel B,2444,360,0.147299509,71.39,25700,18,4626,4,,Q2,1,17,2017,bw9,na
4/25/2017,Channel C,5803,792,0.13648113,62.02,49120,12,5894,4,,Q2,1,17,2017,bw9,na
4/25/2017,Channel A,5299,1275,0.240611436,65.46,83461,6,5008,4,,Q2,1,17,2017,bw9,na
4/25/2017,Channel D,11402,1517,0.133046834,68.46,103854,16,16617,4,,Q2,1,17,2017,bw9,na
4/26/2017,Channel D,11981,1377,0.114931976,66.81,91997,11,10120,4,,Q2,2,17,2017,bw9,na
4/26/2017,Channel C,5484,700,0.127644055,59.3,41510,11,4566,4,,Q2,2,17,2017,bw9,na
4/26/2017,Channel B,2410,360,0.149377593,73.04,26294,18,4733,4,,Q2,2,17,2017,bw9,na
4/26/2017,Channel A,5331,1219,0.22866254,63.11,76931,4,3077,4,,Q2,2,17,2017,bw9,na
4/27/2017,Channel A,5164,1118,0.216498838,62.93,70356,5,3518,4,,Q2,3,17,2017,bw9,na
4/27/2017,Channel C,7584,1048,0.138185654,61.58,64536,5,3227,4,,Q2,3,17,2017,bw9,na
4/27/2017,Channel B,2623,393,0.149828441,69.99,27506,27,7427,4,,Q2,3,17,2017,bw9,na
4/27/2017,Channel D,10354,1139,0.110005795,65.79,74935,13,9742,4,,Q2,3,17,2017,bw9,na
4/28/2017,Channel D,9031,1037,0.114826708,64.31,66689,16,10670,4,,Q2,4,17,2017,bw9,na
4/28/2017,Channel C,5678,711,0.125220148,62.13,44174,10,4417,4,,Q2,4,17,2017,bw9,na
4/28/2017,Channel B,2125,325,0.152941176,68.26,22184,32,7099,4,,Q2,4,17,2017,bw9,na
4/28/2017,Channel A,4394,925,0.210514338,62.44,57757,6,3465,4,,Q2,4,17,2017,bw9,na
4/29/2017,Channel C,5597,604,0.107914954,58.8,35515,8,2841,4,,Q2,5,17,2017,bw9,na
4/29/2017,Channel A,3068,570,0.185788787,60.85,34684,3,1041,4,,Q2,5,17,2017,bw9,na
4/29/2017,Channel D,5858,525,0.089621031,63.12,33138,17,5633,4,,Q2,5,17,2017,bw9,na
4/29/2017,Channel B,1365,214,0.156776557,65.02,13914,17,2365,4,,Q2,5,17,2017,bw9,na
5/15/2017,Channel A,5280,826,0.156439394,63.9,52781,8,4223,5,,Q2,0,20,2017,bw10,na
5/15/2017,Channel B,3096,321,0.103682171,71.16,22842,32,7310,5,,Q2,0,20,2017,bw10,na
5/15/2017,Channel C,5765,335,0.05810928,65.9,22077,9,1987,5,,Q2,0,20,2017,bw10,na
5/15/2017,Channel D,12377,1126,0.090975196,67.85,76399,18,13752,5,,Q2,0,20,2017,bw10,na
5/16/2017,Channel D,8789,850,0.096711799,66.61,56618,10,5662,5,,Q2,1,20,2017,bw10,na
5/16/2017,Channel C,3461,250,0.072233459,61.68,15420,6,925,5,,Q2,1,20,2017,bw10,na
5/16/2017,Channel B,2571,293,0.113963438,75.07,21996,29,6379,5,,Q2,1,20,2017,bw10,na
5/16/2017,Channel A,3659,709,0.193768789,63.35,44915,4,1797,5,,Q2,1,20,2017,bw10,na
5/17/2017,Channel B,2384,311,0.13045302,74.76,23250,16,3720,5,,Q2,2,20,2017,bw10,na
5/17/2017,Channel C,3663,336,0.091728092,65.2,21907,12,2629,5,,Q2,2,20,2017,bw10,na
5/17/2017,Channel A,3433,684,0.199242645,62.54,42777,7,2994,5,,Q2,2,20,2017,bw10,na
5/17/2017,Channel D,7703,820,0.106452032,63.86,52365,19,9949,5,,Q2,2,20,2017,bw10,na
5/18/2017,Channel D,7196,788,0.109505281,65.52,51630,18,9293,5,,Q2,3,20,2017,bw10,na
5/18/2017,Channel C,3296,289,0.087682039,63.71,18412,8,1473,5,,Q2,3,20,2017,bw10,na
5/18/2017,Channel B,2258,315,0.139503986,75.5,23782,34,8086,5,,Q2,3,20,2017,bw10,na
5/18/2017,Channel A,3055,663,0.217021277,64,42432,9,3819,5,,Q2,3,20,2017,bw10,na
